id,file_id,attribute_id,value,unit_id
302654,353428,605,42e3b544abfaf45db780ce8c5fa127d5,
302655,353429,605,e534ff7b2cefb0385e3c344a17b96201,
302656,353430,605,c154beeaa8e035d66dbb7ce3e8c86a7e,
302657,353323,605,0ca71c894fd8b7adceff18dac734262a,
302658,353324,605,499550218f33373f6c8dee733d5eafaa,
302659,353431,605,c55eb2fe53331242862c781fed162b89,
302660,353325,605,f13a4a0304f888439df4681da6b7ba2d,
302661,353432,605,238af6ad29d0e6311f108bbf4dbfd994,
302662,353433,605,0725c6639035bc9c8d20b45dbd710a66,
302663,353434,605,835d3e724eba026094181f260502dd6b,
302664,353435,605,c1efb098862b2dda7d34aefc507ab9f8,
302665,353436,605,c6b8ad68bc9b2cd0ccc691e2d7924e1a,
302666,353437,605,ef087f10e464f1cf06e2676bd00c1254,
302667,353438,605,7f1a9d83423d172ff59809c9fa189872,
302668,353439,605,f6bf0ab34a651eb816f528b445d4a396,
302669,353440,605,52fdde484bfe903fe62d64940bc0f4c4,
302670,353441,605,7005a6972c4b674a00a6ebf8973cba16,
302671,353442,605,7099bb6b75f0f1ae52f2df7d501f2808,
302672,353443,605,32dcad7a69b664ade720d7542fde3985,
302673,353444,605,ddbc22ce77c5c35995976f67af5474f3,
302674,353445,605,836d72bceec1a27c6e9c725a7970ef19,
302675,353446,605,e5f9a36ee3043fed9d9d11868b095ffe,
302676,353447,605,743ccf056b7c6d35b5b73fc4e0a9bf8c,
302677,353448,605,b897c0ffda834d625fd511f4f5692eae,
302678,353449,605,c02de5f880261fc3ca0741d3f32ac4bb,
302679,353450,605,06bbfc3f3586af1b508ee78643f52a61,
302680,353451,605,564aee7e0c2f775099ce649b1ea4dee7,
302681,353452,605,c2c8687406a41417e223f3592f279b77,
302682,353453,605,ac3b29fad58a3a0498c528e61fff0221,
302683,353454,605,2e80fb16750aa234b73d6397c4b5b88d,
302684,353455,605,51c09937aabe1c68b366c3192fb28cc3,
302685,353456,605,5533487f13e63c4fed3e88cd3b5f7c36,
302686,353457,605,2e8b8e4b115361cc59d990aad9778588,
302687,353458,605,3a5a2089040fd2aa56f35158da32a9a8,
302688,353459,605,179ceb3d7175f4ff61a5a096c846883b,
302689,353460,605,c0d090b60f4bb51f9745d774dabde090,
302690,353461,605,3d880abc47ebc2ef9a7464b1bb2620cd,
302691,353462,605,f1112f25d7da7b62dca6d0c8e06cd287,
302692,353463,605,5305364d78c825bdb79b64bc868e612c,
302693,353464,605,e45c25d1472e961ada16cb5fe07c4b3c,
302694,353465,605,6aa4ce6fa0acc8018f880f16609108cd,
302695,353466,605,5d546342c189378628c3c82478423ff0,
302696,353467,605,1a704daaf5092db12b31fe03051de9e3,
302697,353468,605,4ce1201a6f88fb590738d6444a535710,
302698,353469,605,8a30dfd091c0aa3a81436a14d543401a,
302699,353470,605,ccca9e19aad351dba7e2035e02f70458,
302700,353471,605,44c01f55edee7580271b5f6b2b2139ad,
302701,353472,605,1afb8d25ccc48dcdfdbb511051113f02,
302702,353473,605,abae0c3741b969e57b8825e6ce3d5e32,
302703,353474,605,26c6250d3227814250718e3b513f1615,
302704,353475,605,69ca491f0c519137d3e4bb62cd4105ef,
302705,353476,605,b356c48b3c762a5eee522cd899ec4534,
302706,353477,605,0396a07b5f6eba7224f177fb9394de62,
302707,353478,605,0d516d099cc602c50fa16022879f4caf,
302708,353479,605,c9271365bd06fa0ed0fa41314e98f71e,
302709,353326,605,4c81538fd9c345185862f839047dc84a,
302710,353327,605,1600b070e6fb300d10351384c91594f7,
302711,353328,605,3be2bae9dcae29e71ea5d904e047368f,
302712,353480,605,bc38ccd12ea9c05dcf075be272a62ced,
302713,353481,605,6fe6c0a82b47dee2ef695508d212f7e7,
302714,353482,605,5c85174af7dbb4a611a3873ecce0119f,
302715,353483,605,09dbe9e82da51095ac0ddd79446c77fd,
302716,353484,605,8fafe544c96ac1f2f5550d00d8e4a30f,
302717,353485,605,04787a9aed9df9c911acf7a022ed9b39,
302718,353486,605,c91f66df62c5c0c91120939254f9aa9f,
302719,353487,605,06593ec3d6b25e30683325e526f169e4,
302720,353488,605,8bd2253b4d8a82a094db9cf380cb3bb8,
302721,353489,605,3da680a03a121a9ccd5194a783537436,
302722,353490,605,909561ec93f847feed234e9cee9f4eb0,
302723,353491,605,0cde1fc18eb5d67bb4132d6209d36ee8,
302724,353492,605,11fabd576b397950e7ac8210a0c621c9,
302725,353493,605,6c41dd9432b8492fc09ded051ee55315,
302726,353494,605,e544cfd54e497f44d232221605aff8d7,
302727,353495,605,145694ea9fee3f7e5216b2ccc2cda766,
302728,353496,605,5f8e9af5dd1175ca3534eb35daa25794,
302729,353497,605,91890df8393c2a239a740a1b94751de5,
302730,353498,605,4e9d0bc29b253438a290aa3c8c189a51,
302731,353499,605,bef9d11e0bf0ec4328b589b458a97395,
302732,353329,605,62e8949c87bca156923a780ae21ce1a6,
302733,353330,605,92f3d1bbf582b83b34d58d8f8be701ea,
302734,353331,605,76cc4a2040138b5e26fb2db8b84b3a36,
302735,353332,605,a5a118a04edfb4bad6934b1b8cc6ca12,
302736,353333,605,3aceb7884a16fa4012ea24f470323a40,
302737,353334,605,e54c7a07c50f0b907589717ae4835741,
302738,353335,605,c0ca46f3bdf4bab03e6127c5d938dfa5,
302739,353365,605,144c0fce2cdea0862673e786422c3ea2,
302740,353366,605,f25bfea75380d746885f0fcdb736fbfa,
302741,353367,605,ecc7fd7dc304a6faefc23dd965a5ff12,
302742,353368,605,def9378de9258617d695b6c9adb8e8df,
302743,353369,605,e83f24830221c1a8d7ed7facf24d7362,
302744,353370,605,c35aa00e5d77fbd51d3be41b097a88a8,
302745,353371,605,efbe9969328fbef65aee91cad3a127e2,
302746,353372,605,69f5450f05b7bf5eee16601778bd7849,
302747,353373,605,46291d8965f98bcde813d650c7746357,
302748,353374,605,261fb86f1b0da891dd23c68f3181c2ec,
302749,353375,605,4c63e8a5d861da7a7b1026414c86a4f9,
302750,353376,605,f30b465c1167e9913c0c53ba9dc40563,
302751,353377,605,a066a73fda4ae082548cbb2f447daa94,
302752,353378,605,898f819638f99beb31e3ef686d2ec06e,
302753,353379,605,b324c92f37165e4721ea202076f766d7,
302754,353380,605,c19cbe1e5b7ee97d4dd7d18dbd273372,
302755,353381,605,1f595923f4c863dc69a6a324a52491cc,
302756,353192,605,eb519cbf4586465f5441d24cbf2aad04,
302757,353193,605,d8802fff9f75dd4308c6ea7f9f3ac4d5,
302758,353194,605,dd3f0df8dcdd21a4e938e445a953f318,
302759,353195,605,6fcabeb84373ca9dc745ac5aa38d7a8d,
302760,353196,605,01f6ef8bb2695d8fd0a4ee3a89e9fbad,
302761,353197,605,90d623a03637ce08b89f53f499d05a9f,
302762,353198,605,1a539c03b7446be795132635a6c9509c,
302763,353199,605,6300be0513c2eb06478390fd509aab11,
302764,353200,605,79deaf1696736b6ec9d213811b7c8699,
302765,353201,605,02896256c2a11ccdf90003eaffa36947,
302766,353202,605,a69fcce7fc85d79f48574d8a040416e0,
302767,353203,605,9e836f2432315becd223020c8c973b7a,
302768,353204,605,f28949d54cc6ac7894d1631b6e9cd78a,
302769,353205,605,814bd0969c4729639d48c5acfa912a1e,
302770,353206,605,61bedf181091d8f2f34eb0fe96e6ee64,
302771,353207,605,469e8ce67765ef292f4911690e545b53,
302772,353208,605,ee5ee7640c72422d1422f202e463c668,
302773,353209,605,1ef6f0554d47ea37cedb237a5a6f6f4a,
302774,353210,605,3ec52065eb5f05422aeae3d8347795e0,
302775,353211,605,da425a6c85ccbbd08312b6e45c884511,
302776,353212,605,4483f6999f2be16d52830fd565ad8956,
302777,353213,605,9b04b90d41ff541ff9dbf6ed30d6e32a,
302778,353214,605,63532ddf6147b519e4a23c4388f32b47,
302779,353215,605,f357139379e0c4fe218eda81e3c5613d,
302780,353216,605,137445bf64ea6625ca305001cb0121bc,
302781,353217,605,63e1faacb30768460e0965fd700058d8,
302782,353218,605,425529c1466823f601fa600f1ea9ad9c,
302783,353219,605,6a715d16ca613170d7b32fb9f57104dc,
302784,353220,605,14ff9c5a1942c37daac92bae63be23ae,
302785,353221,605,63c2b68bc8dc711ccab71997161408bb,
302786,353222,605,6a224ba766ea2914b202e3f23b70e561,
302787,353223,605,94407d34400778564625f8b2b1444a54,
302788,353224,605,5e15671ad6b9c2317ceb9281aad3a4b8,
302789,353225,605,ffc7e7e4b2b4b1f7421aaacea203b57d,
302790,353226,605,a5aeb2191a7136c6927e61602e4e6e1e,
302791,353227,605,042b8ef40569dc0938db294094c05331,
302792,353228,605,e00f8a832703fbb5884ad6fe4c83cdfd,
302793,353229,605,eea5830c6e323eaa15ad74369a1ec240,
302794,353230,605,0854c8396ffb00ca7174fd0a278f1231,
302795,353231,605,2d1b70fe8a8e884f248f4384c89867cb,
302796,353232,605,6033692782c66b5d573c8f40d26f9dfe,
302797,353233,605,5cf29dc396767b0acb1407b098a66cab,
302798,353234,605,4b3e0b63bbb283f3039a2631b46ddba7,
302799,353235,605,946102d77abe543538c77bc5e2504433,
302800,353236,605,394896499672f774e3ed347c156906d7,
302801,353237,605,2297935b67ff2d02194d67daaa90d3b9,
302802,353238,605,4082405d9aca0b95db226a6299f3a46e,
302803,353239,605,3b08f835e19a24700fabdb6495745049,
302804,353240,605,ccf074abc552f331a7d27390f48980db,
302805,353241,605,af22c9aacb902dc8ffa3cce5d3e822cd,
302806,353242,605,c0afcb898004300d19a80636d7f125bc,
302807,353243,605,2128998b7bbdd4bad91f0541ec039997,
302808,353244,605,9275f6e5bc00880899f998e85979b8de,
302809,353245,605,98a22f3f85c8c58148c61df3a4558a64,
302810,353246,605,f1c8c3ef0406f30b5e0f84b16e1f2a45,
302811,353247,605,88a4d638bf881fba99fb5ed043b13ede,
302812,353248,605,ca29ef9880b60c90df2c92f7cee76e17,
302813,353249,605,cb640cdfdfc838ac71ea934fd7fe12a3,
